id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
74680,Queens,Astoria,40.77507,-73.93367,Entire home/apt,4.77912349311153,7,235,1.76,1,258
74821,Manhattan,Harlem,40.80874,-73.94926,Entire home/apt,5.003946305945459,30,47,0.35,1,63
182177,Bronx,Allerton,40.86502,-73.85496,Entire home/apt,5.111987788356544,2,325,2.48,2,279
235951,Manhattan,Midtown,40.75408,-73.97071,Entire home/apt,5.075173815233827,29,152,1.17,1,32
187986,Manhattan,Chelsea,40.73862,-73.99758,Entire home/apt,5.521460917862246,30,2,0.02,1,0
188674,Manhattan,East Village,40.73345,-73.98809,Entire home/apt,5.10594547390058,30,63,0.49,1,0
235960,Manhattan,Lower East Side,40.72113,-73.98442,Entire home/apt,5.0106352940962555,30,109,0.84,1,278
189135,Manhattan,Hell's Kitchen,40.76263,-73.99401,Private room,4.663439094112067,30,101,0.81,1,292
236671,Brooklyn,Williamsburg,40.71732,-73.95561,Entire home/apt,5.075173815233827,30,165,1.29,1,0
189181,Manhattan,Chelsea,40.74907,-74.00281,Private room,5.641907070938114,30,1,0.01,1,0
189732,Brooklyn,East New York,40.67346,-73.87263,Entire home/apt,5.209486152841421,3,264,2.02,1,279
189787,Brooklyn,Crown Heights,40.66941,-73.94988,Entire home/apt,4.68213122712422,30,103,0.79,1,0
190267,Manhattan,Upper East Side,40.7688,-73.95825,Entire home/apt,5.187385805840755,30,43,0.33,1,84
190968,Brooklyn,Prospect Heights,40.67914,-73.96443,Entire home/apt,5.1647859739235145,3,37,0.28,1,0
190974,Brooklyn,Park Slope,40.66836,-73.98166,Entire home/apt,4.867534450455582,3,249,2.01,1,195
195123,Manhattan,Washington Heights,40.83338,-73.94326,Private room,4.31748811353631,30,232,1.77,1,294
239733,Queens,Ditmars Steinway,40.77539,-73.91709,Entire home/apt,4.31748811353631,30,55,0.43,1,301
239826,Manhattan,Gramercy,40.73685,-73.9828,Entire home/apt,5.68697535633982,30,0,0.0,1,0
239899,Brooklyn,Prospect-Lefferts Gardens,40.66278,-73.95886,Entire home/apt,4.174387269895637,30,7,0.09,1,0
239934,Manhattan,East Village,40.73193,-73.98511,Entire home/apt,5.8289456176102075,12,43,0.34,1,0
242643,Brooklyn,Williamsburg,40.70652,-73.93991,Entire home/apt,4.983606621708336,2,48,0.41,1,301
244649,Manhattan,Upper West Side,40.79824,-73.96863,Private room,3.912023005428146,2,0,0.0,1,0
153780,Manhattan,East Village,40.72751819,-73.98581073,Private room,5.1647859739235145,3,205,1.55,1,190
157673,Brooklyn,Bedford-Stuyvesant,40.68096,-73.94062,Entire home/apt,4.174387269895637,30,92,0.7,1,239
195233,Brooklyn,Prospect-Lefferts Gardens,40.65633597,-73.95525752,Private room,3.912023005428146,1,59,0.62,2,0
195240,Brooklyn,Flatbush,40.65467671,-73.95720935,Private room,4.0943445622221,1,86,0.71,2,62
158061,Brooklyn,Bedford-Stuyvesant,40.68511,-73.91927,Private room,5.10594547390058,30,27,0.2,4,365
158176,Brooklyn,Williamsburg,40.71596,-73.96017,Entire home/apt,5.1647859739235145,30,143,1.13,1,0
195989,Brooklyn,Park Slope,40.67641,-73.98161,Private room,4.653960350157523,3,219,1.68,2,152
159749,Brooklyn,Bedford-Stuyvesant,40.68048,-73.93938,Private room,4.394449154672439,2,76,0.59,4,2
197753,Manhattan,Harlem,40.82929,-73.94873,Private room,4.219507705176107,2,320,2.88,2,128
159815,Brooklyn,Bedford-Stuyvesant,40.68048,-73.93938,Private room,4.2626798770413155,1,52,0.4,4,20
159913,Manhattan,Chelsea,40.74389,-74.00068,Private room,5.0106352940962555,30,27,0.48,1,348
245544,Bronx,Kingsbridge,40.8666,-73.90061,Private room,3.713572066704308,3,114,0.99,2,124
197931,Manhattan,Hell's Kitchen,40.761436,-73.991791,Entire home/apt,5.564520407322694,7,95,0.73,1,13
245574,Brooklyn,Bedford-Stuyvesant,40.68921,-73.95439,Entire home/apt,4.941642422609304,3,240,1.85,1,226
162493,Brooklyn,Williamsburg,40.71174,-73.95798,Entire home/apt,6.366470447731438,6,46,0.56,1,1
197942,Brooklyn,Bedford-Stuyvesant,40.6836,-73.95445,Entire home/apt,5.288267030694535,7,236,1.81,1,292
162508,Brooklyn,Crown Heights,40.67188,-73.95097,Entire home/apt,4.867534450455582,7,28,0.24,1,30
246351,Manhattan,Gramercy,40.73693,-73.98129,Entire home/apt,4.9344739331306915,1,5,0.04,1,0
198028,Queens,Ditmars Steinway,40.77728,-73.91278,Shared room,3.912023005428146,75,16,0.12,1,277
247562,Queens,Richmond Hill,40.7012,-73.83151,Private room,4.110873864173311,3,37,0.29,3,333
248865,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,5.459585514144159,3,38,0.3,30,168
248966,Brooklyn,Bushwick,40.69913,-73.93107,Private room,4.406719247264253,30,43,0.36,1,307
249414,Manhattan,West Village,40.73273,-74.00041,Entire home/apt,5.5053315359323625,4,6,0.08,1,0
163814,Manhattan,East Village,40.72641,-73.98711,Entire home/apt,5.187385805840755,2,399,3.04,3,233
198478,Manhattan,Upper East Side,40.7794,-73.95096,Private room,4.553876891600541,30,39,0.43,1,141
278145,Queens,Astoria,40.77128,-73.91939,Private room,3.8066624897703196,30,3,0.02,1,0
200645,Manhattan,Upper East Side,40.76739,-73.9557,Shared room,4.499809670330265,30,0,0.0,1,0
278876,Brooklyn,Crown Heights,40.66883,-73.95296,Private room,4.0943445622221,30,1,0.02,1,0
200955,Manhattan,Stuyvesant Town,40.73125,-73.9811,Entire home/apt,4.8283137373023015,30,22,0.17,1,5
280315,Brooklyn,Crown Heights,40.67265,-73.94486,Entire home/apt,5.521460917862246,30,26,0.21,1,0
201514,Manhattan,Harlem,40.82553,-73.94511,Entire home/apt,5.0106352940962555,30,1,0.02,1,0
201992,Brooklyn,Park Slope,40.67466,-73.97853,Entire home/apt,5.247024072160486,30,106,1.06,1,306
281521,Manhattan,West Village,40.73853,-74.00292,Entire home/apt,5.298317366548036,30,1,0.01,1,0
249618,Manhattan,Washington Heights,40.85099,-73.92822,Private room,4.8283137373023015,60,4,0.04,1,0
202273,Brooklyn,Bedford-Stuyvesant,40.68702,-73.94917,Private room,4.007333185232471,30,72,0.55,3,0
203901,Manhattan,Upper East Side,40.76922,-73.95648,Entire home/apt,5.247024072160486,30,8,0.06,1,0
249704,Brooklyn,Williamsburg,40.71065,-73.94102,Entire home/apt,5.0106352940962555,30,21,0.17,1,76
249867,Brooklyn,Bedford-Stuyvesant,40.68532,-73.91881,Private room,4.605170185988092,30,7,0.05,4,365
250323,Manhattan,Chinatown,40.71643,-73.99931,Entire home/apt,4.804021044733257,30,49,0.41,1,0
250536,Manhattan,Harlem,40.81146,-73.94469,Private room,4.8283137373023015,30,11,0.09,2,185
250537,Manhattan,Harlem,40.81128,-73.9433,Entire home/apt,5.991464547107982,30,0,0.0,2,266
281851,Manhattan,Harlem,40.8078,-73.95232,Private room,4.867534450455582,5,120,1.49,1,296
282443,Manhattan,Chinatown,40.7159,-73.99103,Entire home/apt,4.8283137373023015,30,77,0.61,1,0
282977,Brooklyn,Park Slope,40.6732,-73.97998,Private room,4.90527477843843,4,276,2.17,1,270
204065,Brooklyn,Clinton Hill,40.687,-73.96149,Entire home/apt,6.104793232414985,2,89,0.68,2,281
251277,Manhattan,Upper West Side,40.78615,-73.97394,Private room,5.043425116919247,2,151,1.18,1,299
205485,Brooklyn,Bedford-Stuyvesant,40.68339,-73.94034,Entire home/apt,5.220355825078324,3,141,1.08,1,228
252865,Brooklyn,Prospect Heights,40.67882,-73.97224,Private room,4.007333185232471,30,5,0.05,1,0
283550,Manhattan,Hell's Kitchen,40.75981,-73.99138,Entire home/apt,5.1647859739235145,30,10,0.13,1,0
286662,Brooklyn,Crown Heights,40.67223,-73.95556,Entire home/apt,4.700480365792417,3,302,2.38,1,203
205867,Brooklyn,Williamsburg,40.72002,-73.94238,Entire home/apt,4.787491742782046,4,110,0.89,1,191
286838,Manhattan,Harlem,40.80748,-73.95589,Private room,4.31748811353631,30,101,0.8,1,0
206316,Brooklyn,Fort Greene,40.6878,-73.97253,Entire home/apt,5.056245805348308,30,4,0.07,1,0
287397,Brooklyn,Bedford-Stuyvesant,40.69049,-73.93212,Entire home/apt,4.30406509320417,30,47,0.37,3,150
253466,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,5.459585514144159,3,45,0.43,30,196
253471,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,5.459585514144159,3,28,0.25,30,203
253475,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,5.459585514144159,3,77,0.62,30,203
206772,Brooklyn,Williamsburg,40.7125,-73.96598,Entire home/apt,5.247024072160486,30,43,0.34,1,121
253800,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,5.459585514144159,3,31,0.24,30,202
253803,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,5.459585514144159,3,26,0.21,30,202
253806,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,5.545177444479562,3,47,0.37,30,200
253811,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,5.459585514144159,3,61,0.47,30,198
253815,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,5.459585514144159,3,72,0.58,30,193
287408,Manhattan,Hell's Kitchen,40.76198,-73.99361,Entire home/apt,5.099866427824199,30,74,0.6,1,11
206957,Brooklyn,Sheepshead Bay,40.5847,-73.94088,Entire home/apt,4.553876891600541,14,129,0.99,2,0
287845,Brooklyn,Carroll Gardens,40.67933,-73.995,Entire home/apt,5.616771097666572,31,126,1.0,1,225
288726,Manhattan,Little Italy,40.719,-73.99764,Private room,4.6913478822291435,4,58,0.49,1,0
289020,Manhattan,East Village,40.72976,-73.98684,Entire home/apt,5.236441962829949,30,15,0.13,1,0
253828,Brooklyn,Greenpoint,40.73756,-73.9535,Private room,6.270988431858299,3,10,0.08,30,167
253839,Brooklyn,Greenpoint,40.73756,-73.9535,Private room,5.8944028342648505,3,4,0.03,30,191
208148,Brooklyn,Williamsburg,40.71955,-73.95471,Entire home/apt,5.220355825078324,30,14,0.11,1,0
253846,Brooklyn,Greenpoint,40.73756,-73.9535,Hotel room,5.3471075307174685,3,22,0.19,30,195
208889,Brooklyn,Bedford-Stuyvesant,40.69049,-73.93212,Entire home/apt,4.2626798770413155,30,58,0.45,3,165
289665,Manhattan,West Village,40.72864,-74.00453,Entire home/apt,6.1092475827643655,20,157,1.23,1,0
289703,Manhattan,SoHo,40.72533,-73.9972,Entire home/apt,5.517452896464707,30,8,0.08,1,0
209310,Queens,Sunnyside,40.73877,-73.92557,Private room,3.9512437185814275,1,287,2.31,1,0
253988,Brooklyn,Fort Greene,40.68604,-73.9697,Private room,4.8283137373023015,7,1,0.1,1,4
254168,Brooklyn,Greenpoint,40.73756,-73.9535,Private room,6.665683717782408,3,7,0.06,30,114
212109,Manhattan,West Village,40.73814,-74.00811,Private room,4.48863636973214,30,10,0.12,1,143
254409,Brooklyn,Clinton Hill,40.68136,-73.9654,Entire home/apt,4.700480365792417,1,2,0.02,1,0
290123,Manhattan,Flatiron District,40.742886,-73.9907,Entire home/apt,5.293304824724492,30,6,0.06,2,159
212544,Brooklyn,Gowanus,40.67828,-73.98414,Entire home/apt,4.605170185988092,30,9,0.07,1,0
292121,Manhattan,Hell's Kitchen,40.76387,-73.98742,Entire home/apt,5.056245805348308,30,6,0.07,2,276
213330,Manhattan,Lower East Side,40.71724,-73.99054,Private room,5.393627546352362,10,46,0.54,1,267
292637,Brooklyn,Crown Heights,40.67452,-73.96174,Entire home/apt,4.605170185988092,30,0,0.0,1,0
255476,Brooklyn,Williamsburg,40.71028,-73.95409,Private room,4.454347296253507,30,34,0.47,1,250
214917,Staten Island,Emerson Hill,40.60742,-74.14388,Entire home/apt,4.330733340286331,30,2,0.03,1,0
255601,Brooklyn,Bedford-Stuyvesant,40.69101,-73.95018,Entire home/apt,5.081404364984463,30,213,1.66,1,309
292800,Manhattan,West Village,40.73431,-74.00225,Entire home/apt,5.459585514144159,90,115,0.93,1,226
215560,Brooklyn,Bedford-Stuyvesant,40.68613,-73.95545,Private room,4.442651256490317,3,204,1.56,3,21
294227,Brooklyn,Greenpoint,40.73778,-73.95366,Entire home/apt,5.459585514144159,3,49,0.4,30,197
294242,Brooklyn,Greenpoint,40.73778,-73.95366,Entire home/apt,5.545177444479562,3,85,0.73,30,204
294250,Manhattan,Upper West Side,40.77702,-73.97904,Entire home/apt,5.1647859739235145,2,121,0.97,1,3
255957,Manhattan,Nolita,40.72032,-73.99462,Entire home/apt,6.20455776256869,30,28,0.22,2,247
216080,Brooklyn,Fort Greene,40.69048013,-73.97339055,Private room,5.1647859739235145,2,119,0.91,2,278
257097,Brooklyn,Bedford-Stuyvesant,40.68278,-73.95549,Entire home/apt,5.262690188904886,30,37,0.29,1,246
294259,Brooklyn,Greenpoint,40.73778,-73.95366,Entire home/apt,5.459585514144159,3,128,1.05,30,151
294263,Brooklyn,Greenpoint,40.73778,-73.95366,Entire home/apt,5.459585514144159,3,130,1.09,30,185
294280,Brooklyn,Greenpoint,40.73778,-73.95366,Entire home/apt,5.459585514144159,3,41,0.33,30,199
218358,Manhattan,Harlem,40.80592,-73.95172,Private room,4.248495242049359,30,26,0.29,1,171
294490,Brooklyn,Greenpoint,40.73778,-73.95366,Entire home/apt,5.723585101952381,3,80,0.65,30,189
258688,Manhattan,West Village,40.74024,-74.00584,Entire home/apt,5.926926025970411,4,57,0.45,1,0
219066,Brooklyn,Bensonhurst,40.61943,-73.99232,Entire home/apt,4.700480365792417,10,29,0.23,1,179
258690,Manhattan,Chelsea,40.74642,-74.00411,Entire home/apt,5.272999558563747,365,10,0.09,1,0
258740,Manhattan,Harlem,40.81847,-73.94623,Private room,4.060443010546419,1,143,1.66,1,0
295231,Brooklyn,Williamsburg,40.70951,-73.95015,Private room,4.143134726391533,30,1,0.01,2,0
219922,Manhattan,Harlem,40.81553,-73.95438,Private room,4.442651256490317,30,37,0.3,1,33
295998,Manhattan,Upper West Side,40.79131,-73.9694,Entire home/apt,5.703782474656201,30,53,0.47,1,75
296361,Queens,Elmhurst,40.73849,-73.87232,Private room,4.07753744390572,30,63,0.59,2,0
296717,Brooklyn,Bedford-Stuyvesant,40.68907,-73.95384,Private room,4.007333185232471,7,21,0.17,4,97
258838,Staten Island,Arrochar,40.591675,-74.065865,Entire home/apt,5.631211781821365,2,43,0.37,2,336
258930,Manhattan,Chinatown,40.71517,-73.99376,Entire home/apt,4.553876891600541,30,4,0.03,1,0
220563,Brooklyn,Bedford-Stuyvesant,40.68788,-73.95014,Private room,4.31748811353631,30,59,0.45,3,0
220739,Brooklyn,Bushwick,40.70608,-73.92358,Entire home/apt,5.69035945432406,30,118,0.97,2,305
260672,Brooklyn,East New York,40.67516,-73.89233,Entire home/apt,4.90527477843843,3,41,0.32,2,303
298759,Brooklyn,Bedford-Stuyvesant,40.68435,-73.94825,Private room,4.007333185232471,30,40,0.34,3,306
299062,Manhattan,Upper East Side,40.77433,-73.95339,Private room,4.787491742782046,30,0,0.0,2,0
220946,Manhattan,East Village,40.72419,-73.97922,Entire home/apt,4.77912349311153,30,153,1.18,1,101
299531,Brooklyn,East New York,40.66646,-73.89254,Entire home/apt,4.553876891600541,30,146,1.21,2,334
301372,Brooklyn,Fort Greene,40.6857,-73.97388,Private room,3.8066624897703196,30,28,0.41,1,0
260755,Manhattan,Tribeca,40.71704,-74.00908,Entire home/apt,5.568344503761097,10,25,0.2,1,43
261259,Manhattan,West Village,40.73146,-74.00448,Entire home/apt,4.976733742420574,7,11,0.09,1,0
222304,Manhattan,Chelsea,40.7401,-74.00019,Entire home/apt,5.1298987149230735,30,35,0.27,1,0
261344,Manhattan,Financial District,40.70538,-74.01131,Private room,4.394449154672439,31,64,0.5,1,123
302057,Brooklyn,Flatbush,40.64226,-73.96681,Private room,4.31748811353631,30,163,1.31,1,197
302238,Manhattan,Harlem,40.80752,-73.94778,Entire home/apt,5.978885764901122,30,7,0.06,10,221
222913,Manhattan,Lower East Side,40.71254,-73.98352,Entire home/apt,5.480638923341991,30,230,1.8,1,156
302280,Manhattan,Harlem,40.8058,-73.94759,Entire home/apt,5.298317366548036,30,8,0.06,10,240
261674,Manhattan,Chelsea,40.74101,-74.00006,Private room,4.553876891600541,30,20,0.21,1,0
223930,Brooklyn,Prospect Heights,40.67319,-73.96804,Entire home/apt,5.0106352940962555,30,21,0.16,1,343
261781,Manhattan,West Village,40.73221,-74.00448,Entire home/apt,5.926926025970411,30,8,0.08,1,0
262478,Manhattan,Lower East Side,40.71881,-73.9879,Private room,4.787491742782046,30,11,0.19,1,0
262583,Manhattan,West Village,40.73219,-74.00289,Entire home/apt,5.84354441703136,4,222,1.74,1,135
302309,Manhattan,Harlem,40.80528,-73.94742,Entire home/apt,5.978885764901122,30,5,0.04,10,257
224004,Manhattan,Harlem,40.80529,-73.95307,Private room,4.382026634673881,30,68,0.53,1,0
302705,Manhattan,Upper East Side,40.77298,-73.95813,Private room,4.0943445622221,30,2,0.07,1,232
263005,Brooklyn,Fort Greene,40.69643,-73.97698,Entire home/apt,4.653960350157523,30,124,0.98,1,1
225306,Brooklyn,Bedford-Stuyvesant,40.6875,-73.9546,Private room,4.31748811353631,3,152,1.17,3,33
263232,Manhattan,Harlem,40.82176,-73.94522,Entire home/apt,5.056245805348308,30,1,0.02,1,33
303264,Manhattan,Harlem,40.8073,-73.94575,Entire home/apt,5.41610040220442,30,7,0.06,10,269
225354,Brooklyn,Williamsburg,40.71085,-73.96672,Entire home/apt,4.941642422609304,30,11,0.08,1,251
225976,Staten Island,Shore Acres,40.61019,-74.06757,Entire home/apt,4.31748811353631,6,88,0.68,1,263
305211,Brooklyn,Williamsburg,40.71453,-73.96091,Entire home/apt,5.313205979041787,4,289,2.38,1,216
263502,Brooklyn,Williamsburg,40.71838,-73.95617,Entire home/apt,5.220355825078324,180,24,0.19,1,365
226021,Brooklyn,Williamsburg,40.71137,-73.9465,Entire home/apt,5.730099782973574,3,206,1.59,2,41
263888,Manhattan,Upper West Side,40.79632,-73.97643,Entire home/apt,5.556828061699537,2,216,1.7,2,59
265036,Brooklyn,Crown Heights,40.67254,-73.95386,Private room,5.0106352940962555,30,25,0.36,1,117
305245,Manhattan,Harlem,40.80557,-73.94801,Entire home/apt,5.978885764901122,30,9,0.07,10,257
306799,Brooklyn,Bushwick,40.70674,-73.91959,Private room,4.204692619390966,30,129,1.06,1,0
226637,Brooklyn,Park Slope,40.67734,-73.97504,Private room,4.499809670330265,2,7,0.24,2,37
310524,Brooklyn,Bedford-Stuyvesant,40.69533,-73.96058,Private room,4.663439094112067,2,51,0.41,1,183
311316,Manhattan,Harlem,40.80193,-73.95098,Private room,5.003946305945459,30,0,0.0,2,358
265145,Manhattan,Theater District,40.76253,-73.98365,Entire home/apt,5.298317366548036,30,8,0.06,1,0
265506,Manhattan,Upper East Side,40.7628,-73.9651,Entire home/apt,6.206575926724928,30,11,0.09,1,0
266753,Manhattan,Lower East Side,40.71941,-73.98968,Entire home/apt,5.521460917862246,3,89,0.74,3,0
227495,Manhattan,Upper West Side,40.78764,-73.97274,Entire home/apt,4.941642422609304,30,104,0.8,1,81
267435,Queens,Rego Park,40.73333,-73.85933,Private room,4.007333185232471,1,25,0.31,1,0
267652,Brooklyn,Kensington,40.643776,-73.972168,Private room,4.174387269895637,5,33,0.4,1,105
311356,Queens,Ridgewood,40.70167,-73.90927,Private room,4.406719247264253,30,110,0.88,1,363
312429,Brooklyn,Prospect Heights,40.67358,-73.96306,Private room,4.663439094112067,2,66,0.62,1,32
227715,Brooklyn,Bedford-Stuyvesant,40.6805,-73.94885,Entire home/apt,4.499809670330265,30,258,1.98,2,335
314982,Manhattan,East Village,40.73216,-73.98678,Private room,4.59511985013459,4,154,1.23,1,234
318021,Manhattan,Harlem,40.80272,-73.95316,Private room,4.700480365792417,3,67,0.57,1,208
318187,Brooklyn,Bushwick,40.70635,-73.92423,Entire home/apt,4.700480365792417,5,75,0.61,1,181
268481,Brooklyn,Williamsburg,40.7154,-73.94028,Entire home/apt,5.0106352940962555,30,1,0.01,1,0
268868,Manhattan,Chelsea,40.75048,-74.00134,Entire home/apt,5.521460917862246,4,84,0.66,1,0
228317,Brooklyn,Bedford-Stuyvesant,40.68463,-73.92367,Entire home/apt,4.976733742420574,30,92,0.71,1,267
269283,Brooklyn,Crown Heights,40.66385,-73.93229,Entire home/apt,3.912023005428146,30,33,0.29,2,256
319646,Queens,Bayside,40.75537,-73.77159,Entire home/apt,4.700480365792417,3,7,1.0,1,277
228925,Brooklyn,Bedford-Stuyvesant,40.68098,-73.94023,Entire home/apt,4.605170185988092,30,11,0.16,1,0
320865,Manhattan,Harlem,40.80937,-73.94515,Entire home/apt,4.90527477843843,30,27,0.22,1,215
320877,Brooklyn,Williamsburg,40.71075,-73.95773,Entire home/apt,5.44673737166631,30,26,0.37,1,0
321014,Manhattan,Gramercy,40.73231,-73.98469,Entire home/apt,5.616771097666572,5,18,0.15,1,0
269404,Queens,Astoria,40.76716,-73.91177,Private room,4.59511985013459,30,19,0.15,4,339
269889,Queens,Long Island City,40.74536,-73.94903,Private room,4.553876891600541,2,297,2.38,1,3
270139,Brooklyn,Bushwick,40.70413,-73.92726,Private room,4.770684624465665,1,26,0.24,3,8
230877,Manhattan,East Harlem,40.79147,-73.94629,Entire home/apt,4.8283137373023015,30,121,0.93,3,270
270231,Queens,Woodside,40.74496,-73.91167,Private room,4.553876891600541,30,285,2.25,2,363
321136,Manhattan,Washington Heights,40.83249,-73.94466,Entire home/apt,5.075173815233827,4,45,0.37,1,16
231154,Queens,Jamaica,40.67144,-73.76501,Private room,4.31748811353631,30,31,0.24,4,0
270345,Manhattan,East Village,40.72499,-73.99198,Entire home/apt,5.521460917862246,6,31,0.24,1,64
